Fecha contable;Fecha de emisión;Tipo de comprobante;Nro. Comprobante;Cód. condición de compra;Condición de compra;Codigo Proveedor;Razón social;Nombre provincia;Cód. Artículo;Descripción;Código de concepto;Concepto;Cantidad;Precio unitario;Importe;
01/03/2022;24/02/2022;FAC;A0000200004571;10;CHEQUE 15 DIAS;2686;TRACKER GROUP S.R.L -;Buenos Aires;0;SIN ARTICULO;263;FLETES A OBRAS;0,00;48.900,00;48.900,00;
01/03/2022;24/02/2022;FAC;A0000600000181;2;TRANSFERENCIA;252;MELGON S.A.;Buenos Aires;0;SIN ARTICULO;290;MAQUINAS Y HERRAMIENTAS MENORE;0,00;793,39;793,39;
01/03/2022;24/02/2022;FAC;A0000600000181;2;TRANSFERENCIA;252;MELGON S.A.;Buenos Aires;0;SIN ARTICULO;604;CONSUMIBLES;0,00;3.173,55;3.173,55;
01/03/2022;24/02/2022;FAC;A0000700012966;1;CONTADO;2492;SOCOROMA S.A.;Buenos Aires;0;SIN ARTICULO;243;COMBUSTIBLES VEHICULOS D;0,00;377,52;377,52;
01/03/2022;24/02/2022;FAC;A0000700012966;1;CONTADO;2492;SOCOROMA S.A.;Buenos Aires;0;SIN ARTICULO;243;COMBUSTIBLES VEHICULOS D;0,00;1.340,89;1.340,89;
01/03/2022;25/02/2022;FAC;A0000000000003;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;246;VIATICOS OFICINA TECNICA;0,00;6.324,43;6.324,43;
01/03/2022;25/02/2022;FAC;A0000200000329;2;TRANSFERENCIA;4209;TRIBUNALES OFFICE SA;Capital Federal;0;SIN ARTICULO;2;BIEN INMUEBLE;0,00;2.708.263,18;2.708.263,18;
01/03/2022;25/02/2022;FAC;A0000200000330;2;TRANSFERENCIA;4209;TRIBUNALES OFFICE SA;Capital Federal;0;SIN ARTICULO;2;BIEN INMUEBLE;0,00;1.764.537,63;1.764.537,63;
01/03/2022;25/02/2022;FAC;A0000200000844;10;CHEQUE 15 DIAS;2779;GRAFICA ORION DE PINTOS ROBERTO DAMIAN -;Buenos Aires;0;SIN ARTICULO;307;LIBRERIA Y PAPELERIA;0,00;16.900,00;16.900,00;
01/03/2022;25/02/2022;FAC;A0000300130059;10;CHEQUE 15 DIAS;2594;Lufran S.A. -;Buenos Aires;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;24.330,58;24.330,58;
01/03/2022;25/02/2022;FAC;C0000200000040;2;TRANSFERENCIA;2033;JORGE J. CURCI;Buenos Aires;0;SIN ARTICULO;304;HONORARIOS CONSULTORÍA;0,00;75.000,00;75.000,00;
01/03/2022;26/02/2022;FAC;A0001000037775;1;CONTADO;4032;RAMON FRANCO NORTE S.R.L.;Buenos Aires;0;SIN ARTICULO;246;VIATICOS OFICINA TECNICA;0,00;377,51;377,51;
01/03/2022;26/02/2022;FAC;A0001000037775;1;CONTADO;4032;RAMON FRANCO NORTE S.R.L.;Buenos Aires;0;SIN ARTICULO;246;VIATICOS OFICINA TECNICA;0,00;1.340,87;1.340,87;
01/03/2022;27/02/2022;FAC;A0000300000204;2;TRANSFERENCIA;2390;PEARSON CARLOS MARIA;Capital Federal;0;SIN ARTICULO;256;HONORARIOS TÉCNICOS;0,00;37.900,00;37.900,00;
01/03/2022;01/03/2022;FAC;A0000000000001;1;CONTADO;999910;FONDO FIJO;Buenos Aires;0;SIN ARTICULO;310;VIATICOS ADMINISTRACION;0,00;580,00;580,00;
01/03/2022;01/03/2022;FAC;A0000107445714;2;TRANSFERENCIA;3975;ZURICH ASEGURADORA ARGENTINA S.A;Capital Federal;0;SIN ARTICULO;231;SEGURO RESPONSABILIDAD CIVIL;0,00;209,95;209,95;
01/03/2022;01/03/2022;FAC;A0000107445714;2;TRANSFERENCIA;3975;ZURICH ASEGURADORA ARGENTINA S.A;Capital Federal;0;SIN ARTICULO;231;SEGURO RESPONSABILIDAD CIVIL;0,00;7.665,12;7.665,12;
01/03/2022;01/03/2022;FAC;A0000201846516;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;158,13;158,13;
01/03/2022;01/03/2022;FAC;A0000201846516;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;6.588,93;6.588,93;
01/03/2022;01/03/2022;FAC;A0000201846517;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;41,60;41,60;
01/03/2022;01/03/2022;FAC;A0000201846517;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;1.733,67;1.733,67;
01/03/2022;01/03/2022;FAC;A0000201847441;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;348;SEG. SUST. FONDO DE REPARO;0,00;48,82;48,82;
01/03/2022;01/03/2022;FAC;A0000201847441;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;348;SEG. SUST. FONDO DE REPARO;0,00;2.034,19;2.034,19;
01/03/2022;01/03/2022;FAC;A0000201847960;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;47,20;47,20;
01/03/2022;01/03/2022;FAC;A0000201847960;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;1.966,99;1.966,99;
01/03/2022;01/03/2022;FAC;A0000201850208;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;330,97;330,97;
01/03/2022;01/03/2022;FAC;A0000201850208;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;13.790,54;13.790,54;
01/03/2022;01/03/2022;FAC;A0000201850209;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;985,35;985,35;
01/03/2022;01/03/2022;FAC;A0000201850209;14;CHEQUE 30 DIAS;1015;Fianzas y Créditos S.A. Compañía de Seguros -;Capital Federal;0;SIN ARTICULO;347;SEGUROS CAUCION Y GARANTIA ADM;0,00;41.056,17;41.056,17;
01/03/2022;01/03/2022;FAC;A0000300000187;2;TRANSFERENCIA;3562;MARUCCI CRISTIAN DAMIAN;Buenos Aires;0;SIN ARTICULO;235;MANTENIMIENTO SOFTWARE FABRICA;0,00;20.000,00;20.000,00;
01/03/2022;01/03/2022;FAC;A0000500099186;7;CHEQUE 7 DIAS;4290;RANDSTAD ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;254;SERVICIOS PERSONAL EVENTUAL FA;0,00;1.143.498,90;1.143.498,90;
01/03/2022;01/03/2022;FAC;A0000500099447;4;CHEQUE AL DIA;4290;RANDSTAD ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;254;SERVICIOS PERSONAL EVENTUAL FA;0,00;10.541,02;10.541,02;
01/03/2022;01/03/2022;FAC;A0001000002071;2;TRANSFERENCIA;2043;DE SETA ALDO GUILLERMO;Buenos Aires;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;28.100,00;28.100,00;
01/03/2022;01/03/2022;FAC;A0001200002476;1;CONTADO;84;BULONES SALERNO S.R.L. -;Buenos Aires;0;SIN ARTICULO;604;CONSUMIBLES;0,00;1.158,00;1.158,00;
01/03/2022;01/03/2022;FAC;A0001500006688;2;TRANSFERENCIA;4315;AGA GROUP SRL;Capital Federal;0;SIN ARTICULO;312;ATENCIONES AL PERSONAL;0,00;7.304,00;7.304,00;
01/03/2022;01/03/2022;FAC;A0001500017749;10;CHEQUE 15 DIAS;4256;LIBRERIA PELUFFO SRL;Capital Federal;0;SIN ARTICULO;307;LIBRERIA Y PAPELERIA;0,00;63.956,16;63.956,16;
01/03/2022;01/03/2022;FAC;A0008200158345;2;TRANSFERENCIA;3395;OSDE ORGANIZACION DE SERVICIOS DIRECTOS EMPRESARIO;Buenos Aires;0;SIN ARTICULO;316;MEDICINA PREPAGA;0,00;170.644,35;170.644,35;
01/03/2022;01/03/2022;FAC;A0095500082311;2;TRANSFERENCIA;46;TELEFONICA DE ARGENTINA S.A. -;Capital Federal;0;SIN ARTICULO;317;TELEFONO ADMINISTRACION;0,00;3.818,60;3.818,60;
01/03/2022;01/03/2022;FAC;A0128101223044;2;TRANSFERENCIA;3764;AMX ARGENTINA S.A;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;10,87;10,87;
01/03/2022;01/03/2022;FAC;A0128101223044;2;TRANSFERENCIA;3764;AMX ARGENTINA S.A;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;310,48;310,48;
01/03/2022;01/03/2022;FAC;A0201300010696;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;283;COMBUSTIBLE CAMIONETA 827;0,00;728,96;728,96;
01/03/2022;01/03/2022;FAC;A0201300010696;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;283;COMBUSTIBLE CAMIONETA 827;0,00;4.208,37;4.208,37;
01/03/2022;01/03/2022;FAC;A0201300010836;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;282;COMBUSTIBLE CAMIONETA 824;0,00;638,04;638,04;
01/03/2022;01/03/2022;FAC;A0201300010836;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;282;COMBUSTIBLE CAMIONETA 824;0,00;4.246,70;4.246,70;
01/03/2022;01/03/2022;FAC;A0201300010871;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;155,51;155,51;
01/03/2022;01/03/2022;FAC;A0201300010871;1;CONTADO;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;285;COMBUSTIBLE OFICINA TECNICA;0,00;697,92;697,92;
01/03/2022;01/03/2022;FAC;A0201300011340;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;282;COMBUSTIBLE CAMIONETA 824;0,00;574,44;574,44;
01/03/2022;01/03/2022;FAC;A0201300011340;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;282;COMBUSTIBLE CAMIONETA 824;0,00;3.823,41;3.823,41;
01/03/2022;01/03/2022;FAC;A0201300011353;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;1.072,21;1.072,21;
01/03/2022;01/03/2022;FAC;A0201300011353;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;4.812,00;4.812,00;
01/03/2022;01/03/2022;FAC;A0201300011475;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;1.342,77;1.342,77;
01/03/2022;01/03/2022;FAC;A0201300011475;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;4.883,62;4.883,62;
01/03/2022;01/03/2022;FAC;A0201300011476;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;283;COMBUSTIBLE CAMIONETA 827;0,00;574,34;574,34;
01/03/2022;01/03/2022;FAC;A0201300011476;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;283;COMBUSTIBLE CAMIONETA 827;0,00;3.822,77;3.822,77;
01/03/2022;01/03/2022;FAC;A0201300011694;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;282;COMBUSTIBLE CAMIONETA 824;0,00;535,86;535,86;
01/03/2022;01/03/2022;FAC;A0201300011694;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;282;COMBUSTIBLE CAMIONETA 824;0,00;3.566,63;3.566,63;
01/03/2022;01/03/2022;FAC;A0990401643208;2;TRANSFERENCIA;48;EDESUR S.A.;Capital Federal;0;SIN ARTICULO;271;LUZ FABRICA;0,00;4.964,50;4.964,50;
01/03/2022;01/03/2022;FAC;A0990401643208;2;TRANSFERENCIA;48;EDESUR S.A.;Capital Federal;0;SIN ARTICULO;271;LUZ FABRICA;0,00;67.105,01;67.105,01;
01/03/2022;01/03/2022;FAC;A0990401644861;2;TRANSFERENCIA;48;EDESUR S.A.;Capital Federal;0;SIN ARTICULO;271;LUZ FABRICA;0,00;131,18;131,18;
01/03/2022;01/03/2022;FAC;A0990401644861;2;TRANSFERENCIA;48;EDESUR S.A.;Capital Federal;0;SIN ARTICULO;271;LUZ FABRICA;0,00;2.041,77;2.041,77;
01/03/2022;01/03/2022;FAC;A0990401644861;2;TRANSFERENCIA;48;EDESUR S.A.;Capital Federal;0;SIN ARTICULO;271;LUZ FABRICA;0,00;2.741,88;2.741,88;
01/03/2022;01/03/2022;FAC;A0990401644861;2;TRANSFERENCIA;48;EDESUR S.A.;Capital Federal;0;SIN ARTICULO;271;LUZ FABRICA;0,00;29.932,45;29.932,45;
01/03/2022;01/03/2022;FAC;A2013000011466;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;1.386,30;1.386,30;
01/03/2022;01/03/2022;FAC;A2013000011466;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;241;LUBRICANTES Y LIQUIDOS;0,00;9.227,15;9.227,15;
01/03/2022;01/03/2022;FAC;C0000200000142;2;TRANSFERENCIA;2656;Storani Marcelo Pablo;Buenos Aires;0;SIN ARTICULO;105;MAQUINAS Y HERRAMIENTAS;0,00;80.000,00;80.000,00;
01/03/2022;01/03/2022;FAC;C0000200000143;2;TRANSFERENCIA;2656;Storani Marcelo Pablo;Buenos Aires;0;SIN ARTICULO;105;MAQUINAS Y HERRAMIENTAS;0,00;100.000,00;100.000,00;
01/03/2022;01/03/2022;FAC;C0000200000144;2;TRANSFERENCIA;2656;Storani Marcelo Pablo;Buenos Aires;0;SIN ARTICULO;105;MAQUINAS Y HERRAMIENTAS;0,00;161.386,00;161.386,00;
02/03/2022;02/03/2022;N/C;A0001000017927;2;TRANSFERENCIA;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;78.211,50;-78.211,50;
02/03/2022;02/03/2022;N/C;A0001000017928;2;TRANSFERENCIA;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;201.264,26;-201.264,26;
02/03/2022;02/03/2022;NIC;A0000100016264;2;TRANSFERENCIA;3571;PEREZ JOSE MARIA;Buenos Aires;114305;ANTICIPOS GASTOS COMEX;0;SIN CONCEPTO;-1,00;19.502,78;-19.502,78;
02/03/2022;02/03/2022;FAC;A0000100016264;2;TRANSFERENCIA;3571;PEREZ JOSE MARIA;Buenos Aires;116100;VIDRIO IMPORTADOS;0;SIN CONCEPTO;1,00;16.118,00;16.118,00;
02/03/2022;02/03/2022;FAC;A0002200047859;2;TRANSFERENCIA;2997;ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS;Capital Federal;116100;VIDRIO IMPORTADOS;0;SIN CONCEPTO;1,00;1.074,50;1.074,50;
02/03/2022;02/03/2022;FAC;A0000700230989;3;PAGO ANTICIPADO;232;ALCEMAR S A;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1.410,00;51,00;71.910,00;
02/03/2022;02/03/2022;FAC;A0000700230989;3;PAGO ANTICIPADO;232;ALCEMAR S A;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;2.200,00;119,00;261.800,00;
02/03/2022;02/03/2022;FAC;A0001000150098;2;TRANSFERENCIA;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;78.211,50;78.211,50;
02/03/2022;02/03/2022;FAC;A0001000150099;2;TRANSFERENCIA;772;HYDRO EXTRUSION ARGENTINA S A -;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;201.264,26;201.264,26;
02/03/2022;02/03/2022;FAC;A0000300040934;14;CHEQUE 30 DIAS;2587;BULON SUR SRL -;Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;1.452,00;3,32;4.820,64;
02/03/2022;02/03/2022;FAC;A0001100092450;14;CHEQUE 30 DIAS;2657;DISTRIBUIDORA BULONES COIRO S.A.;Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;1,00;4.149,64;4.149,64;
02/03/2022;02/03/2022;FAC;A0003200024309;14;CHEQUE 30 DIAS;3319;N.FERRARIS S.A.;Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;7.812,00;6,31;49.293,72;
02/03/2022;01/03/2022;NID;A0001101381723;2;TRANSFERENCIA;2435;PROSEGUR ACTIVA ARGENTINA S.A. -;Buenos Aires;0;SIN ARTICULO;320;SEGURIDAD Y ALARMAS;0,00;2.342,71;2.342,71;
02/03/2022;02/03/2022;FAC;A0000200000703;2;TRANSFERENCIA;2785;LEONI JORGE FERNANDO -;Buenos Aires;0;SIN ARTICULO;308;MANTENIMIENTO HARD;0,00;35.000,00;35.000,00;
02/03/2022;02/03/2022;FAC;A0000200006904;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;100.802,79;100.802,79;
02/03/2022;02/03/2022;FAC;A0000200006905;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;18.036,86;18.036,86;
02/03/2022;02/03/2022;FAC;A0000200006906;2;TRANSFERENCIA;871;SUCESION DE ALVAREZ VILA RICARDO CESAR;Buenos Aires;0;SIN ARTICULO;255;HONORARIOS DE SEG. E HIG;0,00;126.003,49;126.003,49;
02/03/2022;02/03/2022;FAC;A0000300000032;2;TRANSFERENCIA;476;PAPA CLAUDIO ALBERTO -;Capital Federal;0;SIN ARTICULO;301;HONORARIOS LEGALES;0,00;78.000,00;78.000,00;
02/03/2022;02/03/2022;FAC;A0000300002573;2;TRANSFERENCIA;3302;WTC GROUP S.A. -;Buenos Aires;0;SIN ARTICULO;302;HONORARIOS CONTABLE;0,00;47.000,00;47.000,00;
02/03/2022;02/03/2022;FAC;A0000400027593;2;TRANSFERENCIA;2989;EMERSUR - GESUNDHEIT S.A.-;Buenos Aires;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;3.257,92;3.257,92;
02/03/2022;02/03/2022;FAC;A0000600121477;14;CHEQUE 30 DIAS;3670;LIBRERIA INTEGRAL MAYA S.A -;Buenos Aires;0;SIN ARTICULO;307;LIBRERIA Y PAPELERIA;0,00;9.642,16;9.642,16;
02/03/2022;02/03/2022;FAC;A0201300011914;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;1.085,28;1.085,28;
02/03/2022;02/03/2022;FAC;A0201300011914;2;TRANSFERENCIA;876;DEHEZA S.A.I.C.F.E.I;Buenos Aires;0;SIN ARTICULO;286;COMBUSTIBLE PRODUCCION;0,00;4.870,67;4.870,67;
02/03/2022;02/03/2022;FAC;A0305100341542;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;769,18;769,18;
02/03/2022;02/03/2022;FAC;A0305100341542;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;8.694,00;8.694,00;
02/03/2022;02/03/2022;FAC;A0305100341542;2;TRANSFERENCIA;2608;TELEFONICA MOVILES ARGENTINA S.A.;Buenos Aires;0;SIN ARTICULO;319;TELEFONIA MOVIL ADMIN;0,00;14.614,56;14.614,56;
02/03/2022;02/03/2022;FAC;C0000200000173;2;TRANSFERENCIA;4243;VAENA MARIO JAVIER;Buenos Aires;0;SIN ARTICULO;304;HONORARIOS CONSULTORÍA;0,00;50.000,00;50.000,00;
03/03/2022;03/03/2022;FAC;A0000300003747;3;PAGO ANTICIPADO;2543;FINESTRATOTAL de Alvarez Gonzalez Maria Rosana;Buenos Aires;116103;ACCESORIOS;0;SIN CONCEPTO;1,00;0,14;0,14;
03/03/2022;03/03/2022;FAC;A0000300003747;3;PAGO ANTICIPADO;2543;FINESTRATOTAL de Alvarez Gonzalez Maria Rosana;Buenos Aires;116103;ACCESORIOS;0;SIN CONCEPTO;86,00;1.309,47;112.614,09;
03/03/2022;03/03/2022;FAC;A0000300162912;14;CHEQUE 30 DIAS;1054;CUTRONE ANDRES MAURICIO;Buenos Aires;116103;ACCESORIOS;0;SIN CONCEPTO;1,00;21.623,79;21.623,79;
03/03/2022;03/03/2022;FAC;A0000300162913;14;CHEQUE 30 DIAS;1054;CUTRONE ANDRES MAURICIO;Buenos Aires;116103;ACCESORIOS;0;SIN CONCEPTO;1,00;14.912,96;14.912,96;
03/03/2022;03/03/2022;FAC;A0000300162914;14;CHEQUE 30 DIAS;1054;CUTRONE ANDRES MAURICIO;Buenos Aires;116103;ACCESORIOS;0;SIN CONCEPTO;1,00;9.320,60;9.320,60;
03/03/2022;03/03/2022;FAC;A0000300162915;14;CHEQUE 30 DIAS;1054;CUTRONE ANDRES MAURICIO;Buenos Aires;116103;ACCESORIOS;0;SIN CONCEPTO;1,00;2.248,20;2.248,20;
03/03/2022;03/03/2022;FAC;A0000300028966;1;CONTADO;1025;BULONERA ESTEBAN (de MLacak Miriam Marcela);Buenos Aires;116105;BULONERIA Y TORNILLERIA;0;SIN CONCEPTO;1,00;1.165,29;1.165,29;
03/03/2022;03/03/2022;FAC;A0000200000705;14;CHEQUE 30 DIAS;2785;LEONI JORGE FERNANDO -;Buenos Aires;0;SIN ARTICULO;108;LICENCIAS Y SOFTWARE;0,00;271.200,00;271.200,00;
03/03/2022;03/03/2022;FAC;A0000200069242;10;CHEQUE 15 DIAS;2831;MEDICINA PRODUCTIVA S.A. -;Buenos Aires;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;400,00;400,00;
03/03/2022;03/03/2022;FAC;A0000200069242;10;CHEQUE 15 DIAS;2831;MEDICINA PRODUCTIVA S.A. -;Buenos Aires;0;SIN ARTICULO;311;MEDICINA LABORAL;0,00;95.314,00;95.314,00;
03/03/2022;03/03/2022;FAC;A0000600000185;2;TRANSFERENCIA;252;MELGON S.A.;Buenos Aires;0;SIN ARTICULO;604;CONSUMIBLES;0,00;3.490,92;3.490,92;
03/03/2022;03/03/2022;FAC;A0001000000003;2;TRANSFERENCIA;4375;MAQUINARIAS SUDESTE S R L;Capital Federal;0;SIN ARTICULO;105;MAQUINAS Y HERRAMIENTAS;0,00;1.000.000,00;1.000.000,00;
03/03/2022;03/03/2022;FAC;A0001000002078;2;TRANSFERENCIA;2043;DE SETA ALDO GUILLERMO;Buenos Aires;0;SIN ARTICULO;238;MAN.MAQUINAS Y HERRAMIEN;0,00;28.100,00;28.100,00;
03/03/2022;03/03/2022;FAC;A0102000757723;2;TRANSFERENCIA;4000;SWISS MEDICAL SA;Buenos Aires;0;SIN ARTICULO;300;OBRA SOCIAL SWISS MEDICAL;0,00;36.086,19;36.086,19;
03/03/2022;03/03/2022;FAC;A0102000757724;2;TRANSFERENCIA;4000;SWISS MEDICAL SA;Buenos Aires;0;SIN ARTICULO;300;OBRA SOCIAL SWISS MEDICAL;0,00;10.365,73;10.365,73;
03/03/2022;03/03/2022;FAC;A0102000757724;2;TRANSFERENCIA;4000;SWISS MEDICAL SA;Buenos Aires;0;SIN ARTICULO;300;OBRA SOCIAL SWISS MEDICAL;0,00;96.357,79;96.357,79;
03/03/2022;03/03/2022;FAC;C0000200000047;2;TRANSFERENCIA;3844;FANDIÑO SANDRA LEONOR;Buenos Aires;0;SIN ARTICULO;244;VIATICOS E. COLOCACIONES FABRI;0,00;171.000,00;171.000,00;
03/03/2022;03/03/2022;FAC;C0000200000052;2;TRANSFERENCIA;4242;SANZ RODOLFO AUGUSTO;Buenos Aires;0;SIN ARTICULO;304;HONORARIOS CONSULTORÍA;0,00;100.000,00;100.000,00;
03/03/2022;03/03/2022;FAC;C0000200000066;2;TRANSFERENCIA;2791;JUAN MANUEL ETCHEPARE -;Capital Federal;0;SIN ARTICULO;313;SELECCIÓN DE PERSONAL;0,00;7.200,00;7.200,00;
03/03/2022;03/03/2022;N/C;A0102000570359;2;TRANSFERENCIA;4000;SWISS MEDICAL SA;Buenos Aires;0;SIN ARTICULO;300;OBRA SOCIAL SWISS MEDICAL;0,00;7.246,32;-7.246,32;
03/03/2022;03/03/2022;N/C;A0102000570360;2;TRANSFERENCIA;4000;SWISS MEDICAL SA;Buenos Aires;0;SIN ARTICULO;300;OBRA SOCIAL SWISS MEDICAL;0,00;28.338,57;-28.338,57;
04/03/2022;04/03/2022;N/C;A0000700078996;2;TRANSFERENCIA;232;ALCEMAR S A;Buenos Aires;114303;ANTICIPO DE BIENES;0;SIN CONCEPTO;-1,00;91.459,49;-91.459,49;
04/03/2022;04/03/2022;NIC;A0000800027812;2;TRANSFERENCIA;4341;MERCOCARGA S.A;Buenos Aires;114305;ANTICIPOS GASTOS COMEX;0;SIN CONCEPTO;-1,00;178.512,88;-178.512,88;
04/03/2022;04/03/2022;FAC;A0000800027812;2;TRANSFERENCIA;4341;MERCOCARGA S.A;Buenos Aires;116100;VIDRIO IMPORTADOS;0;SIN CONCEPTO;1,00;143.962,00;143.962,00;
04/03/2022;04/03/2022;FAC;A0000700023171;2;TRANSFERENCIA;232;ALCEMAR S A;Buenos Aires;116101;ALUMINIO;0;SIN CONCEPTO;1,00;91.459,48;91.459,48;
04/03/2022;04/03/2022;FAC;A0003100216142;10;CHEQUE 15 DIAS;2685;VIDPIA SOCIEDAD ANONIMA INDUSTRIAL COMERCIAL Y FINANCIERA;Córdoba;116102;VIDRIO;0;SIN CONCEPTO;1,00;202.657,87;202.657,87;
